Model,Parameter,Dataset,Mode,AUC_avg,AUC_std,Repeat1,Repeat2,Repeat3,Repeat4,Repeat5,Repeat6,Repeat7,Repeat8,Repeat9,Repeat10
DeepSynergy_10667,"{'mode': 'External', 'epoch': 400, 'batch_size': 64, 'model': 'DeepSynergy_10667', 'input_hidden_channels': 64, 'middle_hidden_channels': 64, 'final_hidden_channels': 16, 'out_channels': 1, 'dropout_rate': 0.5}",screening_1440,External,0.5489035087719298,0.02412048101491958,0.5511695906432749,0.554093567251462,0.6100146198830411,0.5442251461988304,0.5244883040935673,0.5548245614035089,0.5628654970760234,0.5321637426900584,0.5248538011695907,0.5303362573099416
DeepSynergy_10668,"{'mode': 'External', 'epoch': 400, 'batch_size': 64, 'model': 'DeepSynergy_10668', 'input_hidden_channels': 64, 'middle_hidden_channels': 64, 'final_hidden_channels': 16, 'out_channels': 1, 'dropout_rate': 0.75}",screening_1440,External,0.5308479532163741,0.030375072047337106,0.49561403508771934,0.5460526315789473,0.5665204678362573,0.5105994152046783,0.5745614035087719,0.48830409356725146,0.5705409356725145,0.531798245614035,0.5058479532163742,0.518640350877193
DeepSynergy_10675,"{'mode': 'External', 'epoch': 400, 'batch_size': 64, 'model': 'DeepSynergy_10675', 'input_hidden_channels': 64, 'middle_hidden_channels': 64, 'final_hidden_channels': 32, 'out_channels': 1, 'dropout_rate': 0.25}",screening_1440,External,0.5447368421052632,0.013439362772650077,0.5635964912280702,0.5526315789473685,0.5467836257309941,0.5248538011695906,0.5533625730994153,0.5566520467836257,0.5394736842105264,0.5413011695906432,0.5504385964912281,0.5182748538011697
DeepSynergy_10676,"{'mode': 'External', 'epoch': 400, 'batch_size': 64, 'model': 'DeepSynergy_10676', 'input_hidden_channels': 64, 'middle_hidden_channels': 64, 'final_hidden_channels': 32, 'out_channels': 1, 'dropout_rate': 0.5}",screening_1440,External,0.5454312865497075,0.041788657087431735,0.5387426900584795,0.5296052631578947,0.4963450292397661,0.547514619883041,0.5120614035087719,0.564327485380117,0.52046783625731,0.652046783625731,0.5211988304093567,0.5720029239766081
DeepSynergy_10677,"{'mode': 'External', 'epoch': 400, 'batch_size': 64, 'model': 'DeepSynergy_10677', 'input_hidden_channels': 64, 'middle_hidden_channels': 64, 'final_hidden_channels': 32, 'out_channels': 1, 'dropout_rate': 0.75}",screening_1440,External,0.5286549707602339,0.017443211537456847,0.5409356725146198,0.5365497076023392,0.5197368421052632,0.5453216374269007,0.5526315789473684,0.5292397660818714,0.518640350877193,0.5087719298245613,0.4934210526315789,0.5413011695906433
DeepSynergy_10684,"{'mode': 'External', 'epoch': 400, 'batch_size': 64, 'model': 'DeepSynergy_10684', 'input_hidden_channels': 64, 'middle_hidden_channels': 64, 'final_hidden_channels': 64, 'out_channels': 1, 'dropout_rate': 0.25}",screening_1440,External,0.535891812865497,0.012263284781000451,0.533625730994152,0.5343567251461988,0.5369152046783626,0.5416666666666666,0.5321637426900585,0.5073099415204678,0.5489766081871345,0.5380116959064328,0.5296052631578948,0.5562865497076024
DeepSynergy_10685,"{'mode': 'External', 'epoch': 400, 'batch_size': 64, 'model': 'DeepSynergy_10685', 'input_hidden_channels': 64, 'middle_hidden_channels': 64, 'final_hidden_channels': 64, 'out_channels': 1, 'dropout_rate': 0.5}",screening_1440,External,0.530701754385965,0.02018126452031518,0.5285087719298246,0.5058479532163742,0.5467836257309941,0.5350877192982456,0.5497076023391814,0.49122807017543857,0.5350877192982457,0.560672514619883,0.5146198830409356,0.5394736842105263
DeepSynergy_10686,"{'mode': 'External', 'epoch': 400, 'batch_size': 64, 'model': 'DeepSynergy_10686', 'input_hidden_channels': 64, 'middle_hidden_channels': 64, 'final_hidden_channels': 64, 'out_channels': 1, 'dropout_rate': 0.75}",screening_1440,External,0.5408991228070175,0.028816587770547405,0.5489766081871345,0.4835526315789474,0.5321637426900585,0.5519005847953217,0.5471491228070176,0.6008771929824561,0.5281432748538012,0.5138888888888888,0.5537280701754386,0.548611111111111
DeepSynergy_10693,"{'mode': 'External', 'epoch': 400, 'batch_size': 256, 'model': 'DeepSynergy_10693', 'input_hidden_channels': 16, 'middle_hidden_channels': 16, 'final_hidden_channels': 16, 'out_channels': 1, 'dropout_rate': 0.25}",screening_1440,External,0.5489035087719298,0.02133814376647579,0.5431286549707602,0.570906432748538,0.577485380116959,0.5292397660818714,0.5409356725146198,0.5650584795321637,0.5497076023391813,0.5277777777777777,0.5109649122807017,0.5738304093567251
DeepSynergy_10694,"{'mode': 'External', 'epoch': 400, 'batch_size': 256, 'model': 'DeepSynergy_10694', 'input_hidden_channels': 16, 'middle_hidden_channels': 16, 'final_hidden_channels': 16, 'out_channels': 1, 'dropout_rate': 0.5}",screening_1440,External,0.5562500000000001,0.027723597707682013,0.596125730994152,0.5738304093567251,0.4996345029239766,0.5343567251461989,0.5679824561403509,0.591374269005848,0.5628654970760234,0.5325292397660819,0.5453216374269007,0.5584795321637427
DeepSynergy_10695,"{'mode': 'External', 'epoch': 400, 'batch_size': 256, 'model': 'DeepSynergy_10695', 'input_hidden_channels': 16, 'middle_hidden_channels': 16, 'final_hidden_channels': 16, 'out_channels': 1, 'dropout_rate': 0.75}",screening_1440,External,0.5669956140350877,0.015048584794908029,0.587719298245614,0.5635964912280701,0.5358187134502924,0.5826023391812866,0.5804093567251463,0.5625,0.5504385964912281,0.5738304093567251,0.5730994152046783,0.5599415204678363
DeepSynergy_10702,"{'mode': 'External', 'epoch': 400, 'batch_size': 256, 'model': 'DeepSynergy_10702', 'input_hidden_channels': 16, 'middle_hidden_channels': 16, 'final_hidden_channels': 32, 'out_channels': 1, 'dropout_rate': 0.25}",screening_1440,External,0.5538742690058478,0.0318767934878268,0.5570175438596491,0.5533625730994153,0.5519005847953217,0.5416666666666666,0.5190058479532165,0.5716374269005847,0.5738304093567251,0.6038011695906432,0.48464912280701755,0.5818713450292398
DeepSynergy_10703,"{'mode': 'External', 'epoch': 400, 'batch_size': 256, 'model': 'DeepSynergy_10703', 'input_hidden_channels': 16, 'middle_hidden_channels': 16, 'final_hidden_channels': 32, 'out_channels': 1, 'dropout_rate': 0.5}",screening_1440,External,0.5661915204678363,0.017143683110981724,0.6089181286549707,0.5500730994152047,0.577485380116959,0.5687134502923976,0.5445906432748538,0.5511695906432749,0.5694444444444445,0.564327485380117,0.5635964912280701,0.5635964912280702
DeepSynergy_10704,"{'mode': 'External', 'epoch': 400, 'batch_size': 256, 'model': 'DeepSynergy_10704', 'input_hidden_channels': 16, 'middle_hidden_channels': 16, 'final_hidden_channels': 32, 'out_channels': 1, 'dropout_rate': 0.75}",screening_1440,External,0.585453216374269,0.02188579888759506,0.5935672514619884,0.5782163742690059,0.5968567251461988,0.5555555555555556,0.5676169590643275,0.6286549707602339,0.5756578947368421,0.5654239766081871,0.6154970760233918,0.577485380116959
DeepSynergy_10711,"{'mode': 'External', 'epoch': 400, 'batch_size': 256, 'model': 'DeepSynergy_10711', 'input_hidden_channels': 16, 'middle_hidden_channels': 16, 'final_hidden_channels': 64, 'out_channels': 1, 'dropout_rate': 0.25}",screening_1440,External,0.5565423976608188,0.03124863202778559,0.5182748538011697,0.493421052631579,0.564327485380117,0.6008771929824561,0.5906432748538012,0.5606725146198831,0.5767543859649124,0.5570175438596491,0.533625730994152,0.5698099415204678
DeepSynergy_10712,"{'mode': 'External', 'epoch': 400, 'batch_size': 256, 'model': 'DeepSynergy_10712', 'input_hidden_channels': 16, 'middle_hidden_channels': 16, 'final_hidden_channels': 64, 'out_channels': 1, 'dropout_rate': 0.5}",screening_1440,External,0.5502558479532164,0.027820666528341607,0.581140350877193,0.5113304093567251,0.5606725146198831,0.5043859649122807,0.5197368421052633,0.5701754385964913,0.5665204678362573,0.5372807017543859,0.5738304093567251,0.577485380116959
DeepSynergy_10713,"{'mode': 'External', 'epoch': 400, 'batch_size': 256, 'model': 'DeepSynergy_10713', 'input_hidden_channels': 16, 'middle_hidden_channels': 16, 'final_hidden_channels': 64, 'out_channels': 1, 'dropout_rate': 0.75}",screening_1440,External,0.556578947368421,0.012908619914996583,0.5796783625730995,0.5577485380116959,0.5635964912280701,0.5372807017543859,0.5497076023391813,0.5665204678362574,0.5694444444444444,0.5380116959064327,0.554093567251462,0.5497076023391813
DeepSynergy_10720,"{'mode': 'External', 'epoch': 400, 'batch_size': 256, 'model': 'DeepSynergy_10720', 'input_hidden_channels': 16, 'middle_hidden_channels': 32, 'final_hidden_channels': 16, 'out_channels': 1, 'dropout_rate': 0.25}",screening_1440,External,0.5546418128654972,0.018503864784211867,0.5862573099415205,0.5584795321637427,0.5394736842105263,0.576388888888889,0.5687134502923977,0.5694444444444445,0.5387426900584795,0.5321637426900585,0.5394736842105263,0.537280701754386
DeepSynergy_10721,"{'mode': 'External', 'epoch': 400, 'batch_size': 256, 'model': 'DeepSynergy_10721', 'input_hidden_channels': 16, 'middle_hidden_channels': 32, 'final_hidden_channels': 16, 'out_channels': 1, 'dropout_rate': 0.5}",screening_1440,External,0.5615862573099415,0.02791222943409944,0.591374269005848,0.5201023391812866,0.5635964912280702,0.5343567251461988,0.5515350877192983,0.6052631578947368,0.6023391812865498,0.5369152046783626,0.5489766081871346,0.5614035087719299
DeepSynergy_10722,"{'mode': 'External', 'epoch': 400, 'batch_size': 256, 'model': 'DeepSynergy_10722', 'input_hidden_channels': 16, 'middle_hidden_channels': 32, 'final_hidden_channels': 16, 'out_channels': 1, 'dropout_rate': 0.75}",screening_1440,External,0.5675804093567252,0.017587550676591752,0.5672514619883041,0.5537280701754387,0.5818713450292398,0.5950292397660818,0.5584795321637427,0.5928362573099416,0.5767543859649124,0.54203216374269,0.5614035087719299,0.5464181286549706
DeepSynergy_10729,"{'mode': 'External', 'epoch': 400, 'batch_size': 256, 'model': 'DeepSynergy_10729', 'input_hidden_channels': 16, 'middle_hidden_channels': 32, 'final_hidden_channels': 32, 'out_channels': 1, 'dropout_rate': 0.25}",screening_1440,External,0.55796783625731,0.024085231234079033,0.5467836257309941,0.5102339181286549,0.5248538011695907,0.5730994152046784,0.5614035087719298,0.5577485380116959,0.5657894736842105,0.5847953216374269,0.5935672514619883,0.5614035087719297
DeepSynergy_1072,"{'mode': 'Standard', 'epoch': 200, 'batch_size': 1024, 'model': 'DeepSynergy_1072', 'input_hidden_channels': 32, 'middle_hidden_channels': 16, 'final_hidden_channels': 64, 'out_channels': 1, 'dropout_rate': 0.25}",screening_1440,Standard,0.7755923777307071,0.01383630239033135,0.7984255951440042,0.7592867756315007,0.7681072365717176,0.7649694919540957,0.7598439821693908,0.7796702601877904,0.7720195377952009,0.7700910499193829,0.7837485378268154,0.7997613101071733
DeepSynergy_10730,"{'mode': 'External', 'epoch': 400, 'batch_size': 256, 'model': 'DeepSynergy_10730', 'input_hidden_channels': 16, 'middle_hidden_channels': 32, 'final_hidden_channels': 32, 'out_channels': 1, 'dropout_rate': 0.5}",screening_1440,External,0.5568713450292397,0.030271985039176073,0.5818713450292398,0.5233918128654971,0.5833333333333334,0.5350877192982456,0.577485380116959,0.5730994152046784,0.5592105263157895,0.5789473684210527,0.4868421052631579,0.5694444444444445
DeepSynergy_10731,"{'mode': 'External', 'epoch': 400, 'batch_size': 256, 'model': 'DeepSynergy_10731', 'input_hidden_channels': 16, 'middle_hidden_channels': 32, 'final_hidden_channels': 32, 'out_channels': 1, 'dropout_rate': 0.75}",screening_1440,External,0.5641447368421051,0.020824514651443336,0.5789473684210527,0.5932017543859649,0.5263157894736842,0.5657894736842105,0.5489766081871345,0.5734649122807017,0.5464181286549709,0.5423976608187134,0.579312865497076,0.5866228070175439
DeepSynergy_10738,"{'mode': 'External', 'epoch': 400, 'batch_size': 256, 'model': 'DeepSynergy_10738', 'input_hidden_channels': 16, 'middle_hidden_channels': 32, 'final_hidden_channels': 64, 'out_channels': 1, 'dropout_rate': 0.25}",screening_1440,External,0.5554459064327486,0.04277223188079263,0.5361842105263158,0.6374269005847953,0.4773391812865497,0.5467836257309943,0.5153508771929824,0.5796783625730993,0.6008771929824561,0.543859649122807,0.5760233918128654,0.5409356725146199
DeepSynergy_10739,"{'mode': 'External', 'epoch': 400, 'batch_size': 256, 'model': 'DeepSynergy_10739', 'input_hidden_channels': 16, 'middle_hidden_channels': 32, 'final_hidden_channels': 64, 'out_channels': 1, 'dropout_rate': 0.5}",screening_1440,External,0.543859649122807,0.03319067657631144,0.5628654970760234,0.5950292397660818,0.533625730994152,0.5460526315789473,0.5606725146198831,0.5168128654970761,0.5014619883040936,0.5029239766081872,0.5211988304093568,0.597953216374269
DeepSynergy_1073,"{'mode': 'Standard', 'epoch': 200, 'batch_size': 1024, 'model': 'DeepSynergy_1073', 'input_hidden_channels': 32, 'middle_hidden_channels': 16, 'final_hidden_channels': 64, 'out_channels': 1, 'dropout_rate': 0.5}",screening_1440,Standard,0.7851798868198918,0.01579404319757882,0.7825471847238469,0.7640368625715279,0.7985915715595461,0.7909329455281211,0.7869574151939553,0.7933830735670703,0.7947899212797572,0.7483955613164301,0.7900003161455534,0.8021640163131105
DeepSynergy_10740,"{'mode': 'External', 'epoch': 400, 'batch_size': 256, 'model': 'DeepSynergy_10740', 'input_hidden_channels': 16, 'middle_hidden_channels': 32, 'final_hidden_channels': 64, 'out_channels': 1, 'dropout_rate': 0.75}",screening_1440,External,0.5550438596491227,0.014783622550243958,0.5632309941520468,0.5445906432748538,0.5416666666666666,0.5661549707602339,0.5632309941520468,0.5811403508771931,0.554093567251462,0.5665204678362573,0.5321637426900585,0.5376461988304093
DeepSynergy_10747,"{'mode': 'External', 'epoch': 400, 'batch_size': 256, 'model': 'DeepSynergy_10747', 'input_hidden_channels': 16, 'middle_hidden_channels': 64, 'final_hidden_channels': 16, 'out_channels': 1, 'dropout_rate': 0.25}",screening_1440,External,0.5517909356725146,0.03109950596026028,0.5423976608187134,0.5127923976608187,0.5533625730994153,0.5847953216374269,0.5431286549707602,0.5796783625730995,0.5935672514619883,0.5058479532163742,0.5175438596491229,0.5847953216374269
DeepSynergy_10748,"{'mode': 'External', 'epoch': 400, 'batch_size': 256, 'model': 'DeepSynergy_10748', 'input_hidden_channels': 16, 'middle_hidden_channels': 64, 'final_hidden_channels': 16, 'out_channels': 1, 'dropout_rate': 0.5}",screening_1440,External,0.5506578947368421,0.02775670561153447,0.5179093567251462,0.5431286549707602,0.5793128654970761,0.545687134502924,0.5453216374269007,0.5394736842105263,0.5,0.5712719298245613,0.5994152046783625,0.5650584795321637
DeepSynergy_10749,"{'mode': 'External', 'epoch': 400, 'batch_size': 256, 'model': 'DeepSynergy_10749', 'input_hidden_channels': 16, 'middle_hidden_channels': 64, 'final_hidden_channels': 16, 'out_channels': 1, 'dropout_rate': 0.75}",screening_1440,External,0.5568347953216375,0.03393507985999851,0.5051169590643274,0.5869883040935672,0.5983187134502924,0.5365497076023392,0.570906432748538,0.6052631578947368,0.533625730994152,0.5789473684210525,0.5127923976608187,0.5398391812865497
DeepSynergy_1074,"{'mode': 'Standard', 'epoch': 200, 'batch_size': 1024, 'model': 'DeepSynergy_1074', 'input_hidden_channels': 32, 'middle_hidden_channels': 16, 'final_hidden_channels': 64, 'out_channels': 1, 'dropout_rate': 0.75}",screening_1440,Standard,0.78351459011729,0.015636649517543587,0.7895102905377636,0.7923951187126552,0.7752758369953526,0.7716875849641175,0.7930195061806455,0.8163194334671684,0.7590891846606178,0.7654120957288736,0.7832980304132022,0.7891388195125035
DeepSynergy_10756,"{'mode': 'External', 'epoch': 400, 'batch_size': 256, 'model': 'DeepSynergy_10756', 'input_hidden_channels': 16, 'middle_hidden_channels': 64, 'final_hidden_channels': 32, 'out_channels': 1, 'dropout_rate': 0.25}",screening_1440,External,0.5444078947368421,0.03018716002823205,0.5233918128654971,0.554093567251462,0.4919590643274854,0.5804093567251462,0.5665204678362573,0.5482456140350878,0.5442251461988304,0.5964912280701755,0.5248538011695907,0.5138888888888888
DeepSynergy_10757,"{'mode': 'External', 'epoch': 400, 'batch_size': 256, 'model': 'DeepSynergy_10757', 'input_hidden_channels': 16, 'middle_hidden_channels': 64, 'final_hidden_channels': 32, 'out_channels': 1, 'dropout_rate': 0.5}",screening_1440,External,0.5636695906432749,0.02253359874494849,0.5716374269005848,0.5614035087719298,0.6133040935672515,0.5409356725146199,0.5394736842105263,0.5632309941520467,0.5570175438596492,0.5573830409356725,0.5402046783625731,0.5921052631578947
DeepSynergy_10758,"{'mode': 'External', 'epoch': 400, 'batch_size': 256, 'model': 'DeepSynergy_10758', 'input_hidden_channels': 16, 'middle_hidden_channels': 64, 'final_hidden_channels': 32, 'out_channels': 1, 'dropout_rate': 0.75}",screening_1440,External,0.5525950292397661,0.028465371260232426,0.5241228070175439,0.5519005847953217,0.5146198830409356,0.5164473684210527,0.5387426900584795,0.5559210526315789,0.5650584795321637,0.5957602339181287,0.5994152046783625,0.5639619883040935
DeepSynergy_10765,"{'mode': 'External', 'epoch': 400, 'batch_size': 256, 'model': 'DeepSynergy_10765', 'input_hidden_channels': 16, 'middle_hidden_channels': 64, 'final_hidden_channels': 64, 'out_channels': 1, 'dropout_rate': 0.25}",screening_1440,External,0.556688596491228,0.03841249072914907,0.5153508771929824,0.6476608187134504,0.5387426900584795,0.5519005847953217,0.5804093567251462,0.5394736842105263,0.5822368421052632,0.5519005847953217,0.5029239766081872,0.5562865497076024
DeepSynergy_10766,"{'mode': 'External', 'epoch': 400, 'batch_size': 256, 'model': 'DeepSynergy_10766', 'input_hidden_channels': 16, 'middle_hidden_channels': 64, 'final_hidden_channels': 64, 'out_channels': 1, 'dropout_rate': 0.5}",screening_1440,External,0.5565058479532164,0.02050383217398526,0.537280701754386,0.5533625730994152,0.5614035087719299,0.5665204678362573,0.5614035087719298,0.5339912280701754,0.5635964912280703,0.5190058479532164,0.5935672514619883,0.5749269005847953
DeepSynergy_10767,"{'mode': 'External', 'epoch': 400, 'batch_size': 256, 'model': 'DeepSynergy_10767', 'input_hidden_channels': 16, 'middle_hidden_channels': 64, 'final_hidden_channels': 64, 'out_channels': 1, 'dropout_rate': 0.75}",screening_1440,External,0.5544590643274854,0.019999070205123454,0.5665204678362573,0.5391081871345029,0.5745614035087719,0.5310672514619883,0.547514619883041,0.575657894736842,0.5127923976608187,0.5617690058479532,0.5712719298245614,0.5643274853801169
DeepSynergy_10774,"{'mode': 'External', 'epoch': 400, 'batch_size': 256, 'model': 'DeepSynergy_10774', 'input_hidden_channels': 32, 'middle_hidden_channels': 16, 'final_hidden_channels': 16, 'out_channels': 1, 'dropout_rate': 0.25}",screening_1440,External,0.5725146198830409,0.02460487659229408,0.5957602339181286,0.5657894736842105,0.5555555555555555,0.6133040935672515,0.5818713450292398,0.5796783625730995,0.5219298245614035,0.5928362573099415,0.564327485380117,0.554093567251462
DeepSynergy_10775,"{'mode': 'External', 'epoch': 400, 'batch_size': 256, 'model': 'DeepSynergy_10775', 'input_hidden_channels': 32, 'middle_hidden_channels': 16, 'final_hidden_channels': 16, 'out_channels': 1, 'dropout_rate': 0.5}",screening_1440,External,0.5517543859649123,0.039769776982605726,0.5950292397660819,0.5760233918128654,0.5391081871345029,0.5361842105263158,0.5138888888888888,0.5635964912280701,0.45687134502923976,0.5884502923976609,0.577485380116959,0.5709064327485379
DeepSynergy_10776,"{'mode': 'External', 'epoch': 400, 'batch_size': 256, 'model': 'DeepSynergy_10776', 'input_hidden_channels': 32, 'middle_hidden_channels': 16, 'final_hidden_channels': 16, 'out_channels': 1, 'dropout_rate': 0.75}",screening_1440,External,0.570796783625731,0.01835657895843007,0.5833333333333334,0.5533625730994152,0.5394736842105263,0.5701754385964913,0.5504385964912281,0.6001461988304094,0.594298245614035,0.5650584795321637,0.5730994152046783,0.5785818713450293
DeepSynergy_10783,"{'mode': 'External', 'epoch': 400, 'batch_size': 256, 'model': 'DeepSynergy_10783', 'input_hidden_channels': 32, 'middle_hidden_channels': 16, 'final_hidden_channels': 32, 'out_channels': 1, 'dropout_rate': 0.25}",screening_1440,External,0.5595760233918129,0.029455073518373346,0.5343567251461988,0.5826023391812866,0.5738304093567251,0.5211988304093567,0.5467836257309943,0.6308479532163743,0.543859649122807,0.5665204678362573,0.5445906432748538,0.5511695906432749
DeepSynergy_10784,"{'mode': 'External', 'epoch': 400, 'batch_size': 256, 'model': 'DeepSynergy_10784', 'input_hidden_channels': 32, 'middle_hidden_channels': 16, 'final_hidden_channels': 32, 'out_channels': 1, 'dropout_rate': 0.5}",screening_1440,External,0.5646929824561404,0.02639941634465551,0.5526315789473685,0.5767543859649124,0.5570175438596491,0.6038011695906433,0.5445906432748538,0.5606725146198831,0.5409356725146199,0.5204678362573099,0.6074561403508772,0.5826023391812866
DeepSynergy_10785,"{'mode': 'External', 'epoch': 400, 'batch_size': 256, 'model': 'DeepSynergy_10785', 'input_hidden_channels': 32, 'middle_hidden_channels': 16, 'final_hidden_channels': 32, 'out_channels': 1, 'dropout_rate': 0.75}",screening_1440,External,0.5630482456140351,0.018551452100535777,0.5716374269005849,0.5533625730994153,0.5899122807017544,0.5822368421052632,0.5394736842105263,0.5800438596491229,0.5292397660818714,0.5639619883040935,0.5508040935672515,0.5698099415204678
DeepSynergy_10792,"{'mode': 'External', 'epoch': 400, 'batch_size': 256, 'model': 'DeepSynergy_10792', 'input_hidden_channels': 32, 'middle_hidden_channels': 16, 'final_hidden_channels': 64, 'out_channels': 1, 'dropout_rate': 0.25}",screening_1440,External,0.5667397660818713,0.02154151831668603,0.5891812865497076,0.543859649122807,0.5913742690058479,0.5723684210526315,0.5577485380116959,0.5204678362573099,0.5577485380116959,0.5891812865497076,0.5657894736842105,0.5796783625730995
DeepSynergy_10793,"{'mode': 'External', 'epoch': 400, 'batch_size': 256, 'model': 'DeepSynergy_10793', 'input_hidden_channels': 32, 'middle_hidden_channels': 16, 'final_hidden_channels': 64, 'out_channels': 1, 'dropout_rate': 0.5}",screening_1440,External,0.5525219298245615,0.024258682763616958,0.5650584795321637,0.5957602339181286,0.5270467836257311,0.5409356725146198,0.5654239766081871,0.5826023391812866,0.5606725146198831,0.5255847953216374,0.5431286549707602,0.5190058479532162
DeepSynergy_10794,"{'mode': 'External', 'epoch': 400, 'batch_size': 256, 'model': 'DeepSynergy_10794', 'input_hidden_channels': 32, 'middle_hidden_channels': 16, 'final_hidden_channels': 64, 'out_channels': 1, 'dropout_rate': 0.75}",screening_1440,External,0.5572368421052631,0.026539819628673196,0.513157894736842,0.5921052631578948,0.5555555555555556,0.6133040935672515,0.5453216374269007,0.5423976608187134,0.5486111111111112,0.5577485380116959,0.5632309941520468,0.5409356725146198
DeepSynergy_10801,"{'mode': 'External', 'epoch': 400, 'batch_size': 256, 'model': 'DeepSynergy_10801', 'input_hidden_channels': 32, 'middle_hidden_channels': 32, 'final_hidden_channels': 16, 'out_channels': 1, 'dropout_rate': 0.25}",screening_1440,External,0.5544956140350876,0.016493964210928868,0.5760233918128654,0.5303362573099415,0.5321637426900584,0.5628654970760233,0.5409356725146199,0.5796783625730993,0.5687134502923977,0.554093567251462,0.5453216374269005,0.5548245614035088
DeepSynergy_10802,"{'mode': 'External', 'epoch': 400, 'batch_size': 256, 'model': 'DeepSynergy_10802', 'input_hidden_channels': 32, 'middle_hidden_channels': 32, 'final_hidden_channels': 16, 'out_channels': 1, 'dropout_rate': 0.5}",screening_1440,External,0.5737938596491229,0.017372803080521974,0.5899122807017544,0.5665204678362573,0.5467836257309941,0.5935672514619882,0.5423976608187134,0.579312865497076,0.5884502923976609,0.591374269005848,0.5723684210526315,0.5672514619883041
DeepSynergy_10803,"{'mode': 'External', 'epoch': 400, 'batch_size': 256, 'model': 'DeepSynergy_10803', 'input_hidden_channels': 32, 'middle_hidden_channels': 32, 'final_hidden_channels': 16, 'out_channels': 1, 'dropout_rate': 0.75}",screening_1440,External,0.5549707602339181,0.022402436583354994,0.5391081871345029,0.5921052631578947,0.5285087719298246,0.5540935672514621,0.547514619883041,0.5431286549707602,0.5529970760233918,0.5994152046783626,0.5328947368421053,0.5599415204678363
DeepSynergy_10810,"{'mode': 'External', 'epoch': 400, 'batch_size': 256, 'model': 'DeepSynergy_10810', 'input_hidden_channels': 32, 'middle_hidden_channels': 32, 'final_hidden_channels': 32, 'out_channels': 1, 'dropout_rate': 0.25}",screening_1440,External,0.56078216374269,0.006155235544581664,0.5639619883040936,0.570906432748538,0.5701754385964912,0.5643274853801169,0.5555555555555556,0.5570175438596491,0.5577485380116959,0.5504385964912281,0.5584795321637427,0.5592105263157895
DeepSynergy_10811,"{'mode': 'External', 'epoch': 400, 'batch_size': 256, 'model': 'DeepSynergy_10811', 'input_hidden_channels': 32, 'middle_hidden_channels': 32, 'final_hidden_channels': 32, 'out_channels': 1, 'dropout_rate': 0.5}",screening_1440,External,0.5594663742690058,0.023540991103070365,0.5570175438596491,0.5197368421052632,0.5445906432748538,0.5957602339181286,0.5752923976608187,0.547514619883041,0.5314327485380117,0.577485380116959,0.5562865497076024,0.589546783625731
DeepSynergy_10812,"{'mode': 'External', 'epoch': 400, 'batch_size': 256, 'model': 'DeepSynergy_10812', 'input_hidden_channels': 32, 'middle_hidden_channels': 32, 'final_hidden_channels': 32, 'out_channels': 1, 'dropout_rate': 0.75}",screening_1440,External,0.5616959064327485,0.01797472852550136,0.5650584795321638,0.547514619883041,0.585891812865497,0.5851608187134503,0.5752923976608187,0.5745614035087719,0.5540935672514621,0.5442251461988304,0.5573830409356725,0.5277777777777778
DeepSynergy_10819,"{'mode': 'External', 'epoch': 400, 'batch_size': 256, 'model': 'DeepSynergy_10819', 'input_hidden_channels': 32, 'middle_hidden_channels': 32, 'final_hidden_channels': 64, 'out_channels': 1, 'dropout_rate': 0.25}",screening_1440,External,0.5668494152046784,0.027609161401987957,0.5515350877192982,0.5467836257309941,0.5921052631578948,0.5913742690058479,0.5350877192982457,0.5445906432748537,0.5891812865497076,0.5994152046783626,0.5950292397660818,0.5233918128654971
DeepSynergy_1081,"{'mode': 'Standard', 'epoch': 200, 'batch_size': 1024, 'model': 'DeepSynergy_1081', 'input_hidden_channels': 32, 'middle_hidden_channels': 32, 'final_hidden_channels': 16, 'out_channels': 1, 'dropout_rate': 0.25}",screening_1440,Standard,0.7928867250482122,0.016228124011440227,0.789794821535835,0.8058629192880402,0.7977458822041669,0.8076926116784168,0.7965761436565395,0.7825392810850115,0.8021482090354399,0.8086054819638963,0.7514384622680282,0.7864634377667479
DeepSynergy_10820,"{'mode': 'External', 'epoch': 400, 'batch_size': 256, 'model': 'DeepSynergy_10820', 'input_hidden_channels': 32, 'middle_hidden_channels': 32, 'final_hidden_channels': 64, 'out_channels': 1, 'dropout_rate': 0.5}",screening_1440,External,0.55796783625731,0.020559137426770645,0.5628654970760233,0.5423976608187134,0.5672514619883041,0.5796783625730995,0.5869883040935673,0.533625730994152,0.5826023391812866,0.5555555555555555,0.5233918128654971,0.5453216374269007
DeepSynergy_10821,"{'mode': 'External', 'epoch': 400, 'batch_size': 256, 'model': 'DeepSynergy_10821', 'input_hidden_channels': 32, 'middle_hidden_channels': 32, 'final_hidden_channels': 64, 'out_channels': 1, 'dropout_rate': 0.75}",screening_1440,External,0.5616959064327486,0.029302655321750352,0.5493421052631579,0.6103801169590644,0.5226608187134503,0.5730994152046783,0.6041666666666667,0.5190058479532165,0.577485380116959,0.5628654970760234,0.5592105263157895,0.5387426900584795
